Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20-May-2019,405001,Qingfeng Ji,595.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-May-2019,260130,Abersychan Comprehensive School,"1,400.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,20-May-2019,365802,Bridgend College,"14,537.10",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-May-2019,101005,New Directions (Education) Limited,516.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-May-2019,260150,Sanctuary Personnel Limited,"1,276.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,20-May-2019,407118,James Andrews Recruitment Solutions Limited,919.20,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,20-May-2019,407118,James Andrews Recruitment Solutions Limited,"1,057.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,20-May-2019,407119,James Andrews Recruitment Solutions Limited,672.30,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,20-May-2019,407119,Hays Specialist Recruitment Limited,"1,090.04",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,20-May-2019,407119,Hays Specialist Recruitment Limited,"1,108.52",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,20-May-2019,407119,Hays Specialist Recruitment Limited,"1,367.17",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,20-May-2019,407119,Hays Specialist Recruitment Limited,"1,367.17",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,20-May-2019,407119,Hays Specialist Recruitment Limited,"1,680.71",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,20-May-2019,130222,Hebron Hall Limited,"2,957.92",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-May-2019,217909,Consensus Support Services Limited t/a Ty Hendy,"1,868.52",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-May-2019,217909,Consensus Support Services Limited t/a Ty Hendy,"7,272.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-May-2019,217909,Consensus Support Services Limited t/a Ty Hendy,"11,244.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-May-2019,217909,Consensus Support Services Limited t/a Ty Hendy,"11,244.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-May-2019,217909,Edith Adey-Jones T/A Galltfaenan Hall Group,"2,712.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-May-2019,217909,Edith Adey-Jones T/A Galltfaenan Hall Group,"2,802.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-May-2019,239029,Dinas Powys Voluntary Concern,"11,380.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,542.07,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,551.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Hallows Care Limited T/A Hallows Care,552.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Cherish Cymru Limited,560.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,572.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Cherish Cymru Limited,576.43,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,All Saints DC Limited,616.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Parkrow Care Limited,624.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Parkrow Care Limited,629.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,All Care (South Wales) Limited,643.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Cherish Cymru Limited,647.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,All Care (South Wales) Limited,648.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Cherish Cymru Limited,667.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,All Care (South Wales) Limited,671.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,All Saints DC Limited,682.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Hallows Care Limited T/A Hallows Care,707.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Hallows Care Limited T/A Hallows Care,707.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,All Saints DC Limited,732.39,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Hallows Care Limited T/A Hallows Care,736.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Hallows Care Limited T/A Hallows Care,737.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,746.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Hallows Care Limited T/A Hallows Care,760.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Hallows Care Limited T/A Hallows Care,760.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,763.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,778.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Hallows Care Limited T/A Hallows Care,824.53,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,833.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,840.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,856.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,865.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,867.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,935.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Care In Wales Limited T/A Care in the Vale,957.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Cherish Cymru Limited,"1,768.10",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,All Care (South Wales) Limited,633.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Care In Wales Limited T/A Care in the Vale,750.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,All Care (South Wales) Limited,759.37,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,All Care (South Wales) Limited,"1,507.75",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,218419,Care In Wales Limited T/A Care in the Vale,527.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,218419,Hallows Care Limited T/A Hallows Care,528.57,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,218419,Parkrow Care Limited,655.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,218419,Care In Wales Limited T/A Care in the Vale,805.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,218419,Care In Wales Limited T/A Care in the Vale,819.96,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101007,Siemens Financial Services Limited,"1,045.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101007,PEAC (UK) Limited,"1,280.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101030,Academics Limited,"1,113.07",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101031,Harrow Business Services Limited,685.62,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101031,Thermoplastic Designs & Lines Limited,"4,913.90",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101063,Giglets Limited t/a Giglets Education,"1,800.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101095,GBM Digital Technologies Limited,500.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101095,The Consortium for Purchasing and Distribution Limited,534.19,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101095,Sovereign Design Play Systems Limited,"2,337.62",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101145,Lexia UK Limited,"1,350.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101171,Rentokil Initial UK Limited,"1,497.26",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,101306,One Team Logic Limited,548.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,102593,Welsh Dance Theatre Trust Limited,"1,377.50",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,102593,Glass World (Cardiff) Limited T/A Treforest Glass,"2,157.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,102593,PEAC (UK) Limited,"2,170.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,21-May-2019,102652,Autism Bristol Limited,800.00,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,21-May-2019,150401,WR Bishop (Tonyrefail) Limited,"2,732.90",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,21-May-2019,150401,Brake Bros Limited,"9,183.06",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,21-May-2019,150401,Castell Howell Foods Limited,"11,720.13",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,21-May-2019,150671,Peter's Food Service Limited,"1,038.65",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,21-May-2019,150671,Chapple & Jenkins Limited,"1,474.36",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,21-May-2019,150671,Castell Howell Foods Limited,"2,641.83",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,21-May-2019,150671,Brake Bros Limited,"4,443.95",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215025,Vale People First Limited,"3,792.98",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215025,Mind in the Vale of Glamorgan Limited,"7,260.56",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215025,Mind in the Vale of Glamorgan Limited,"13,496.43",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Grangelodge Residential Home Limited t/a Grangelodge,533.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Linc-Cymru Housing Association Limited t/a Ty Coch Care Home,662.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Linc-Cymru Housing Association Limited t/a Ty Coch Care Home,"13,671.66",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,Consensus Support Services Limited t/a Ty Machen,"2,353.68",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,218419,Cwtch Care Limited,"1,186.43",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,21-May-2019,260130,Stepping Stones (Child Therapy Cons) Limited,560.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,21-May-2019,260140,Llamau Limited,814.80,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,21-May-2019,319010,M & M Commercials Limited,575.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,21-May-2019,319010,M & M Commercials Limited,750.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,21-May-2019,319010,M & M Commercials Limited,"1,930.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,21-May-2019,325852,Nolan Roadmarking Limited,533.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,21-May-2019,325852,Nolan Roadmarking Limited,"1,464.48",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,21-May-2019,325940,Centregreat Limited,991.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,21-May-2019,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,420.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,21-May-2019,333500,Ace Site Services (UK) Limited,650.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,21-May-2019,341182,Bruton Knowles LLP - client account R Thomas Investments RENT,900.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,21-May-2019,420212,Capita Business Services Limited,"2,490.00",Revenue
DIRECT POLICY,GF MISCELLANEOUS POLICY,21-May-2019,479050,Zurich Insurance Plc t/a Navigators and General,783.09,Revenue
DIRECT POLICY,GF MISCELLANEOUS POLICY,21-May-2019,479050,Springvale (Weatherproofing) Limited,"2,622.68",Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,21-May-2019,831548,Centregreat Limited,790.03,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,21-May-2019,842177,Silvey Roofing Limited,"1,275.64",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,102593,Teaching Personnel Limited,520.20,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-May-2019,102593,Teaching Personnel Limited,520.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,21-May-2019,103412,Apollo Teaching Services Limited,600.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,21-May-2019,260210,Liquid Personnel Limited,"1,450.55",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,21-May-2019,303910,Hays Specialist Recruitment Limited,504.78,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,21-May-2019,407108,Building Recruitment Company Limited,"1,199.23",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,500.63,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Oakville Care Limited t/a Romilly Nursing Home,500.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,501.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,504.30,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,507.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,508.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,514.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,516.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Hebron Hall Limited,516.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,518.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,518.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,The Manor House St Hilary Limited T/A Milsom House,522.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,524.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,526.43,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,MHA Care Group t/a Morel Court,527.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,528.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Northcote Developments Limited,531.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Baltimore Care Limited,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Baltimore Care Limited,533.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),533.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,The Manor House St Hilary Limited T/A Milsom House,534.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Northcote Developments Limited,534.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,535.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,535.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Northcote Developments Limited,537.07,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,538.39,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Baltimore Care Limited,542.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Northcote Developments Limited,544.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,MHA Care Group t/a Morel Court,547.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,557.39,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,557.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,559.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,560.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,562.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,566.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,572.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,572.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Acorn Luxury Care Limited,579.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Beatrice Webb Residential Home,587.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,605.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,606.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,607.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,612.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,614.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,616.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,619.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,622.29,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,MHA Care Group t/a Morel Court,622.61,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,623.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,625.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,634.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,648.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,684.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Glamorgan Care Limited t/a Danygraig House,690.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,695.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,710.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,736.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Waverley Care Centre Limited,736.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,215489,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Springbank Care Home Limited T/A Springbank Nursing Home,507.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Crusader Medical Care Limited T/A St Saviours Nursing Home,561.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,571.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Springbank Care Home Limited T/A Springbank Nursing Home,793.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Leonard Cheshire Disability,"1,248.73",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,340.33",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Voyage 1 Limited t/a Falcons Rest & Poachers Cottage,"1,780.75",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Care 4 U (Neath) Limited,"1,806.90",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Amethyst Healthcare Limited t/a Hillstone House,"1,874.12",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Valebrook Care Homes Limited,"1,909.55",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,216179,Voyage 1 Limited t/a Brook Lodge,"2,606.71",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,523.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,534.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,Ocean Community Services Limited t/a Westminster Court Care Home,542.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,The Cedars Care Services Limited t/a The Willows,626.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,The Cedars Care Services Limited t/a The Willows,645.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,The Cedars Care Services Limited t/a The Willows,940.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,The Cedars Care Services Limited t/a The Willows,940.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,The Cedars Care Services Limited t/a The Willows,968.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,The Cedars Care Services Limited t/a The Willows,968.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,The Cedars Care Services Limited t/a The Willows,968.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-May-2019,217909,Glasallt Fawr Camphill Centre,"1,046.12",Revenue
