Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,18-Jul-2018,319010,Fleetwheel Limited,752.77,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325097,Garth Plant Hire Limited,663.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325106,Hexion UK Limited,"7,500.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325202,Metric Group Limited,"1,500.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325202,Nagels UK Limited,675.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325212,Conemasters Limited,750.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325700,Ted Hopkins Limited,554.67,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325852,Nolan Roadmarking Limited,"1,235.40",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325892,Centregreat Limited,"1,621.95",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325894,Hazard Warning Systems Limited,860.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325897,SignPost Solutions Limited T/A Signfix,"1,145.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,18-Jul-2018,333013,Ace Site Services (UK) Limited,"1,650.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,18-Jul-2018,333500,Complete Weed Control (South Wales) Limited,500.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,341350,Redwood Environmental Services Limited,"1,686.30",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,341350,Redwood Environmental Services Limited,"2,328.70",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,341350,Redwood Environmental Services Limited,"1,124.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,341500,Cromwell Polythene Limited,"16,872.96",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,341500,Cromwell Polythene Limited,"3,093.38",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,341500,Cromwell Polythene Limited,"11,248.64",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Apollo Minibus & Coach Hire Limited,"1,417.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,K-Tax Limited,"5,340.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Merricks Private Transport Contractors Limited,"18,517.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Merricks Private Transport Contractors Limited,"11,840.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Merricks Private Transport Contractors Limited,870.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Tasmim Limited,"11,232.45",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Travellink Solutions Limited,"1,035.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,18-Jul-2018,400051,Critiqom Limited,"1,123.52",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,18-Jul-2018,400052,Critiqom Limited,"4,614.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,18-Jul-2018,400052,Critiqom Limited,"14,730.55",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,18-Jul-2018,405108,Pegasus Maintenance Services Limited,"2,450.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,18-Jul-2018,405113,Argos Business Solutions Limited,649.93,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,18-Jul-2018,407106,A McLay & Company Limited,"3,104.09",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,18-Jul-2018,409103,Heatforce (Wales) Limited,"15,982.61",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,18-Jul-2018,409103,Heatforce (Wales) Limited,"16,868.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,18-Jul-2018,409103,Heatforce (Wales) Limited,"1,680.85",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,18-Jul-2018,422100,OCS Group UK Limited,612.85,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE POLICY MAKING,18-Jul-2018,460203,Worcestershire Medal Service Limited,815.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF GENERAL EXPENDITURE POLICY,18-Jul-2018,471911,Infographics Limited,514.00,Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,18-Jul-2018,812223,Rawlins & Madley LLP,"24,219.40",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,18-Jul-2018,830000,Neath Coachbuilders Limited,"2,744.73",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,18-Jul-2018,830000,Neath Coachbuilders Limited,"-2,744.73",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL ENGINEER,18-Jul-2018,831216,Peter Brett Associates LLP,"9,514.75",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,18-Jul-2018,845003,M Delacey & Sons (Holdings) Limited,"2,937.41",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,18-Jul-2018,852513,Puma Floors Limited,863.19,Capital
DIRECT LEARNING AND SKILLS,CATERING,18-Jul-2018,150690,St Cyres Comprehensive School,905.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,341123,Cardiff County Council,"24,118.99",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,341180,Cardiff County Council,"116,814.63",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,341182,Cardiff County Council,"40,092.86",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,341500,Cardiff County Council,"22,795.76",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES (MILES),18-Jul-2018,400550,Barry Town Council,"3,439.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,325889,Western Power Distribution LLP,575.74,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18-Jul-2018,260155,Rachel Palser,"1,944.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Andrew Barnes,"1,980.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Peter Harris,945.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18-Jul-2018,100805,New Directions (Education) Limited,655.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18-Jul-2018,101013,New Directions (Education) Limited,725.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18-Jul-2018,101202,Valley Education Services Limited,813.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,April Complete Care Solutions Limited,548.10,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,18-Jul-2018,239291,Acorn Recruitment Limited,"2,360.91",Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,18-Jul-2018,239291,Acorn Recruitment Limited,"1,675.29",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18-Jul-2018,323686,Hays Specialist Recruitment Limited,640.64,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,18-Jul-2018,405305,James Andrews Recruitment Solutions Limited,920.90,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,18-Jul-2018,422160,Hays Specialist Recruitment Limited,759.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Vale Care Services Limited,650.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Vale Care Services Limited,520.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,663.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,756.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,536.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,540.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,652.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,816.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,584.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,667.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,216179,Willowmere Home Care Agency Limited,"2,573.76",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,18-Jul-2018,100774,Michael Douglass T/A Green Acres Contracting,720.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18-Jul-2018,101025,Bernard Gee t/a Drain Tech,"1,200.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18-Jul-2018,101137,Louise Prosser T/A Afon Community Dance,570.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18-Jul-2018,260235,Walter Standen T/A Standens Contract Hire,"1,320.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,18-Jul-2018,319010,Jonathan Bailey t/a JB Hydraulics,780.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,359341,Terrance Pearson T/A TP Pearson & Son,521.18,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365769,Wayne Davies t/a Denway Travel,"1,275.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Gary P Shaw t/a GP Shaw Taxis,"2,673.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Rhys VJ Morgan t/a Windsor Cars,"1,335.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Rhys VJ Morgan t/a Windsor Cars,600.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Wayne Davies t/a Denway Travel,"1,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,18-Jul-2018,365803,Wayne Davies t/a Denway Travel,800.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,216179,Capability Scotland,"4,962.52",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jul-2018,216179,Capability Scotland,"4,962.52",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,18-Jul-2018,356021,National Heritage Memorial Fund,"2,792.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,18-Jul-2018,420201,Society of Welsh Treasurers,"2,665.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF GRANTS,18-Jul-2018,465201,Cowbridge Tennis Club,"9,522.84",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,215489,All Care (South Wales) Limited,810.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,215489,All Care (South Wales) Limited,530.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,215489,All Care (South Wales) Limited,950.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,215489,Annwyl Limited t/a Bluebird Care,655.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,215489,Annwyl Limited t/a Bluebird Care,666.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,215489,Annwyl Limited t/a Bluebird Care,732.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,215489,Annwyl Limited t/a Bluebird Care,608.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,216179,All Care (South Wales) Limited,894.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,216179,Annwyl Limited t/a Bluebird Care,745.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,216179,Heidi Christoforato t/a Churchfields Home Care,534.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Jul-2018,218419,Annwyl Limited t/a Bluebird Care,625.01,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Jul-2018,101013,EDF Energy Plc,"-1,042.22",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Jul-2018,101025,Edwards Coaches Limited,885.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Jul-2018,101025,iTeach Limited,"1,975.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Jul-2018,101047,Legacy Leisure Limited,"1,269.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Jul-2018,101047,Phoenix Software Limited,993.84,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Jul-2018,101095,Apogee Corporation Limited,"-1,231.43",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Jul-2018,101171,Academics Limited,806.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Jul-2018,101171,Grenke Leasing Limited,814.98,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,19-Jul-2018,102652,Associated Community Training Limited,"28,000.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,19-Jul-2018,120080,Read - The Reading Agency,"3,316.15",Revenue
DIRECT LEARNING AND SKILLS,CATERING,19-Jul-2018,150677,Nationwide Retail Systems Limited,608.50,Revenue
DIRECT LEARNING AND SKILLS,CATERING,19-Jul-2018,150680,Nationwide Retail Systems Limited,600.00,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Jul-2018,154401,Veolia ES (UK) Limited,"3,075.91",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,19-Jul-2018,359457,Proactive First Aid Solutions Limited,995.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,19-Jul-2018,400063,Telefonica UK Limited t/a O2,"13,718.03",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,19-Jul-2018,405100,L Mustoe Limited,"1,987.04",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,19-Jul-2018,407118,RPA Quantity Surveyors Limited t/a RPA,750.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,19-Jul-2018,407118,RPA Quantity Surveyors Limited t/a RPA,750.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,19-Jul-2018,440520,Zengenti Limited,"4,250.00",Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,19-Jul-2018,810000,DSG Retail Limited,"4,124.85",Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,19-Jul-2018,810000,eBuyer UK Limited,"1,459.80",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,19-Jul-2018,812251,Thornlink Limited T/A Vale Consultancy,880.00,Capital
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,19-Jul-2018,821055,Pinit Building & Civil Engineering Limited,"3,520.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,19-Jul-2018,852232,Tugbury Electrical Services Limited,925.00,Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,19-Jul-2018,852232,Tugbury Electrical Services Limited,"2,250.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,19-Jul-2018,852235,Tugbury Electrical Services Limited,815.00,Capital
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,19-Jul-2018,405100,Lyndon Mustoe,830.80,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,19-Jul-2018,407118,James Andrews Recruitment Solutions Limited,"1,175.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,19-Jul-2018,407119,Hays Specialist Recruitment Limited,"1,404.90",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,19-Jul-2018,260130,Walter Standen T/A Standens Contract Hire,520.00,Revenue
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,19-Jul-2018,834253,Christopher Wood T/A Wood Art Works,"3,320.00",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Jul-2018,101004,Dan James Media Limited,"1,250.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Jul-2018,101004,Dan James Media Limited,"1,166.67",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Jul-2018,101004,EDF Energy Plc,"1,074.93",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Jul-2018,101004,Superstars School Services Limited,"1,327.40",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Jul-2018,101308,Globebrow Limited t/a Manor Adventure,"2,952.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,20-Jul-2018,102636,Associated Community Training Limited,"18,000.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,20-Jul-2018,102636,Merricks Private Transport Contractors Limited,"4,760.50",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,20-Jul-2018,154401,DairyLink UK Limited,"2,619.33",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Jul-2018,212741,Castell Howell Foods Limited,543.23,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Jul-2018,212741,Castell Howell Foods Limited,575.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Jul-2018,217909,National Autistic Society,"2,258.58",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Jul-2018,217909,National Autistic Society,"2,374.86",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Jul-2018,260100,Complete Business Solutions Group Limited,"3,120.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Jul-2018,260160,Stepping Stones (Child Therapy Cons) Limited,925.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Jul-2018,260235,Passport to Play Day Nursery Limited,653.60,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Jul-2018,260235,Passport to Play Day Nursery Limited,524.40,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,20-Jul-2018,354727,Exegesis Spatial Data Management Limited,"2,428.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,20-Jul-2018,400063,Virgin Media Business Limited,795.49,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20-Jul-2018,405100,ACTL Limited,"1,246.20",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,20-Jul-2018,479050,Marsh Limited,"2,352.00",Revenue
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,20-Jul-2018,834231,Bruton Knowles LLP,"2,589.30",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,20-Jul-2018,834231,Capita Property and Infrastructure Limited,"29,059.53",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,20-Jul-2018,852527,Pinit Building & Civil Engineering Limited,"25,090.07",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20-Jul-2018,100404,Cardiff County Council,"4,907.90",Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,20-Jul-2018,239011,Cardiff County Council,"5,310.46",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,20-Jul-2018,303000,Cardiff County Council,"3,187.85",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,20-Jul-2018,333220,Cardiff County Council,920.39,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,20-Jul-2018,349702,Cardiff County Council,"8,788.38",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,20-Jul-2018,360002,Cardiff County Council,586.95,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES (MILES),20-Jul-2018,402005,Cardiff County Council,"1,532.10",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,20-Jul-2018,407100,Cardiff County Council,"1,034.94",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,20-Jul-2018,420201,Cardiff County Council,"3,149.95",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,20-Jul-2018,440531,Cardiff County Council,854.27,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF GENERAL EXPENDITURE POLICY,20-Jul-2018,471900,Cardiff County Council,"13,522.31",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,20-Jul-2018,190056,Rachel Bennett & Ptn t/a St Peters Playgroup,"2,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,20-Jul-2018,403138,John Wyn Williams,"1,950.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20-Jul-2018,405100,Duncan M Evans,801.13,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Jul-2018,101063,Purchase Card Direct Debit Payments,"2,627.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Jul-2018,260130,Purchase Card Direct Debit Payments,856.89,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Jul-2018,260140,Purchase Card Direct Debit Payments,544.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,20-Jul-2018,403208,Purchase Card Direct Debit Payments,567.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,20-Jul-2018,421230,Purchase Card Direct Debit Payments,915.25,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,20-Jul-2018,421230,Purchase Card Direct Debit Payments,685.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,20-Jul-2018,422103,Purchase Card Direct Debit Payments,724.98,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Jul-2018,101004,New Directions (Education) Limited,512.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Jul-2018,212741,Blue Arrow Limited,515.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,20-Jul-2018,407106,Building Recruitment Company Limited,628.49,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,20-Jul-2018,407106,Building Recruitment Company Limited,727.81,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,20-Jul-2018,407106,James Andrews Recruitment Solutions Limited,792.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,20-Jul-2018,407106,James Andrews Recruitment Solutions Limited,834.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Jul-2018,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,633.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Jul-2018,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,633.92,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20-Jul-2018,405100,Susan Shepherd t/a KKG Properties,830.80,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20-Jul-2018,405100,Susan Shepherd t/a KKG Properties,830.80,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20-Jul-2018,405100,Susan Shepherd t/a KKG Properties,"1,201.80",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,20-Jul-2018,190055,Elfed Avenue Playgroup,500.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,20-Jul-2018,359457,Samba Galez,500.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Jul-2018,215489,1st Grade Care Limited,532.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Jul-2018,215489,1st Grade Care Limited,582.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Jul-2018,215489,1st Grade Care Limited,621.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Jul-2018,215489,1st Grade Care Limited,597.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Jul-2018,215489,1st Grade Care Limited,532.70,Revenue
