Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101007,The Learning Partnership (Wales) Limited,795.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101031,Tugbury Electrical Services Limited,"2,140.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101055,Corona Energy Retail 4 Limited,503.67,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101075,ECadets Limited,600.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101285,PGL Travel Limited,"9,047.50",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,102593,Marmax Products Limited,"2,630.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,19-Mar-2019,102637,Smooth Starts Plus Limited,594.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,104385,Findel Education Limited,693.94,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,104385,Midshire Business Systems (Northern) Limited,532.23,Revenue
NEW REGENERATION,REGENERATION & PLANNING,19-Mar-2019,130503,Barry Training Services Limited,"1,279.50",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,150401,Brake Bros Limited,"9,056.50",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,150401,Castell Howell Foods Limited,"9,063.88",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,150401,WR Bishop (Tonyrefail) Limited,"2,034.19",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,150671,Alliance Disposables Limited,775.03,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,150671,Brake Bros Limited,"4,792.42",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,150671,Castell Howell Foods Limited,"2,562.00",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,150671,Chapple & Jenkins Limited,"2,501.99",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,150671,Peter's Food Service Limited,"1,596.93",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,150671,WR Bishop (Tonyrefail) Limited,595.39,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,154401,ABM Catering for Leisure Limited,"6,777.00",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,154401,ABM Catering for Leisure Limited,"1,742.19",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,154671,ABM Catering for Leisure Limited,"1,312.81",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,19-Mar-2019,157800,Castell Howell Foods Limited,"1,235.44",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Grangelodge Residential Home Limited t/a Grangelodge,513.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Consensus Support Services Limited t/a Ty Machen,"2,285.13",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,19-Mar-2019,239043,Narrative Edge UK Limited,"13,000.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,19-Mar-2019,260115,Llamau Limited,"9,259.75",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,19-Mar-2019,260255,Neal Social Care Limited,"1,121.93",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,19-Mar-2019,260265,Neal Social Care Limited,993.33,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,19-Mar-2019,260265,RGT Training & Consultancy Limited,"1,227.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,19-Mar-2019,260500,Computacenter (UK) Limited,558.45,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,19-Mar-2019,319010,Commercial Operator Training Solutions Limited,947.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,325207,Consortio Security Limited,"2,928.96",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,325353,Calibre Contracting Limited,"1,900.47",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,325354,Cemex UK Materials Limited,551.18,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,325354,Horizon Civil Engineering Limited,"4,864.57",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,325354,Horizon Civil Engineering Limited,"7,355.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,325600,Amberon Limited,"2,535.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,325600,Calibre Contracting Limited,717.32,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,325790,Calibre Contracting Limited,"1,062.55",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,325791,Calibre Contracting Limited,524.55,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,19-Mar-2019,333050,Parkwood Leisure Limited,"2,808.52",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,19-Mar-2019,333050,Thomas Silvey Limited,"1,804.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,19-Mar-2019,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,500.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,19-Mar-2019,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"1,000.00",Revenue
NEW REGENERATION,REGENERATION & PLANNING,19-Mar-2019,356020,Landcraft Projects Limited,"12,478.77",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,19-Mar-2019,359363,Vale Tennis Academy Limited,"2,051.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,19-Mar-2019,365786,New Adventure Travel Limited,"22,230.22",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,19-Mar-2019,365787,New Adventure Travel Limited,"19,809.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,19-Mar-2019,365791,New Adventure Travel Limited,"22,087.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,19-Mar-2019,365796,New Adventure Travel Limited,"10,752.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,19-Mar-2019,365796,New Adventure Travel Limited,"1,770.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,19-Mar-2019,400063,Virgin Media Business Limited,765.99,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,19-Mar-2019,403206,Complete Business Solutions Group Limited,503.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,19-Mar-2019,440530,Virgin Media Business Limited,"4,678.16",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,19-Mar-2019,440611,Barnardo Services Limited,"1,207.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,19-Mar-2019,440611,Barnardo Services Limited,"7,910.00",Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,19-Mar-2019,812313,Thornlink Limited T/A Vale Consultancy,"2,437.50",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,19-Mar-2019,812322,Tugbury Electrical Services Limited,675.00,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL ENGINEER,19-Mar-2019,831210,Severnside Transport Data Collection Limited,525.00,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,19-Mar-2019,837212,Ridley Recycling Limited T/A Peter Ridley Waste Systems,"18,395.52",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,19-Mar-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,725.11",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,19-Mar-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,686.84",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,19-Mar-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,754.36",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,19-Mar-2019,845003,ASW Property Services Limited,"5,161.68",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,19-Mar-2019,845003,ASW Property Services Limited,"4,487.25",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,19-Mar-2019,845003,GKR Maintenance & Building Co. Limited,"9,186.22",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,19-Mar-2019,845003,Handicare Accessibility Limited,"1,705.00",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,19-Mar-2019,845003,R & M Williams Limited,"7,808.99",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,19-Mar-2019,845003,R & M Williams Limited,"2,127.02",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,19-Mar-2019,845003,R & M Williams Limited,"2,916.41",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,19-Mar-2019,845003,R & M Williams Limited,"5,063.79",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,19-Mar-2019,845003,R & M Williams Limited,"4,349.96",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,19-Mar-2019,845003,R & M Williams Limited,"3,459.04",Capital
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,325892,Cardiff County Council,"13,438.56",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,19-Mar-2019,403230,Cardiff County Council,668.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101007,Mark Haycock & Ptn T/A Halo Support,"1,000.00",Revenue
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,19-Mar-2019,834231,Western Power Distribution LLP,"6,154.00",Capital
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,19-Mar-2019,260265,Pauline Lawrence,600.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101006,Oxford University Press,657.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101006,Oxford University Press,"1,619.58",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,19-Mar-2019,323655,Maritime and Coastguard Agency,"118,881.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101006,Bay Resourcing Limited,876.68,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101006,Bay Resourcing Limited,578.75,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101006,Bay Resourcing Limited,566.15,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,19-Mar-2019,101013,New Directions (Education) Limited,"1,751.64",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,19-Mar-2019,103006,New Directions (Education) Limited,650.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,19-Mar-2019,103013,New Directions (Education) Limited,675.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,19-Mar-2019,103110,New Directions (Education) Limited,643.75,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,19-Mar-2019,103134,New Directions (Education) Limited,635.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,19-Mar-2019,103202,Valley Education Services Limited,722.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,19-Mar-2019,103227,New Directions (Education) Limited,657.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,19-Mar-2019,103229,Millennium Personnel Services (Education) Limited,500.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,19-Mar-2019,103261,New Directions (Education) Limited,600.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,19-Mar-2019,103261,New Directions (Education) Limited,600.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,19-Mar-2019,140131,Randstad Solutions Limited,"97,789.67",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,19-Mar-2019,260120,Liquid Personnel Limited,"1,683.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,19-Mar-2019,303910,Hays Specialist Recruitment Limited,543.16,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,19-Mar-2019,303931,Building Recruitment Company Limited,767.34,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,19-Mar-2019,303931,Building Recruitment Company Limited,767.34,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,19-Mar-2019,303931,Building Recruitment Company Limited,600.93,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,19-Mar-2019,303931,Building Recruitment Company Limited,693.38,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,19-Mar-2019,303931,James Andrews Recruitment Solutions Limited,744.81,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,19-Mar-2019,303931,James Andrews Recruitment Solutions Limited,583.77,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,19-Mar-2019,407119,Building Recruitment Company Limited,"1,138.86",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,19-Mar-2019,407119,Building Recruitment Company Limited,996.54,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,19-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,328.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,19-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,328.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,19-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,220.96",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Acorn Luxury Care Limited,549.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Avan Limited T/A Brightside Manor,600.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Baltimore Care Limited,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Baltimore Care Limited,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Baltimore Care Limited,526.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Beatrice Webb Residential Home,587.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,700.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,506.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Glamorgan Care Limited t/a Danygraig House,666.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),517.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Harrison Care Enterprises Barry Limited t/a Island View,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Hebron Hall Limited,505.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,562.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,512.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,MHA Care Group t/a Morel Court,510.73,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,MHA Care Group t/a Morel Court,601.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,MHA Care Group t/a Morel Court,531.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,592.17,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,605.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,602.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,518.39,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,605.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,544.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,617.27,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,614.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,587.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,605.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,517.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,609.89,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,550.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,502.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,597.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,605.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,605.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Northcote Developments Limited,518.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Northcote Developments Limited,524.03,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Northcote Developments Limited,515.73,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Northcote Developments Limited,508.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Oak House Care Limited T/a Oak House Care Home,531.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,603.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,629.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,628.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,666.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,The Manor House St Hilary Limited T/A Milsom House,500.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,The Manor House St Hilary Limited T/A Milsom House,513.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,570.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,519.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,715.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,588.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,540.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,504.37,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,540.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,605.03,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,675.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,715.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,588.87,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,512.53,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,541.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,519.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,215489,Waverley Care Centre Limited,614.77,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Amethyst Healthcare Limited t/a Hillstone House,"1,816.95",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,552.23,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Care 4 U (Neath) Limited,"1,754.28",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Crusader Medical Care Limited T/A St Saviours Nursing Home,551.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Leonard Cheshire Disability,"1,209.78",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Middlepatch Limited T/A College Fields Nursing Home,655.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Springbank Care Home Limited T/A Springbank Nursing Home,770.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Valebrook Care Homes Limited,"1,851.35",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Voyage 1 Limited t/a Brook Lodge,"2,528.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,216179,Voyage 1 Limited t/a Falcons Rest & Poachers Cottage,"1,726.30",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Accomplish Group Limited,"1,821.48",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Accomplish Group Limited,"2,146.47",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Accomplish Group Limited t/a Cedar House,"1,582.70",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"1,725.34",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"1,501.14",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,516.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,507.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Glasallt Fawr Camphill Centre,995.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Glasallt Fawr Camphill Centre,"1,544.90",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Heatherleigh Care Limited t/a 106 Splott Road,"1,563.71",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Heatherleigh Care Limited t/a 106 Splott Road,"1,223.14",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,724.90",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,Ocean Community Services Limited t/a Westminster Court Care Home,"1,116.27",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,"2,167.63",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,19-Mar-2019,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,"1,022.70",Revenue
