Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16-Jan-19,102593,Rahmqvist UK Limited,500.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16-Jan-19,102593,Veolia ES (UK) Limited,533.38,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,16-Jan-19,102632,Smooth Starts Plus Limited,840.00,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,16-Jan-19,154401,ABM Catering for Leisure Limited,777.73,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,215489,Salutem LD BIDCO IV Limited t/a Ambito Care & Education,"2,093.96",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,217541,Cartrefi Cymru Co-Operative Limited,"1,821.08",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,217909,National Star Foundation T/A National Star College,"20,728.60",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,217909,Salutem LD BIDCO IV Limited t/a Ambito Care & Education,"11,138.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,217909,Valeplus (Cymru) & Valeplus Extra,"37,041.87",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,217909,Valeplus (Cymru) & Valeplus Extra,877.28,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,16-Jan-19,239011,Practice Solutions Limited,"2,755.72",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,16-Jan-19,239032,Action for Children Services Limited,"26,250.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,16-Jan-19,260020,The John M Hayes Partnership Limited,826.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,16-Jan-19,260090,Action for Children Services Limited,"87,353.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,16-Jan-19,260090,Action for Children Services Limited,"41,576.30",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,16-Jan-19,260090,Llamau Limited,"13,900.75",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,16-Jan-19,260140,Integra Community Living Options Limited,"1,768.32",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,16-Jan-19,260140,PayPoint Payment Services Limited t/a CSGA Glamorgan,616.55,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,16-Jan-19,260255,Neal Social Care Limited,"1,212.08",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,16-Jan-19,303900,Atlantic Cladding Limited,506.27,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,16-Jan-19,303900,Vellacine Limited,675.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,16-Jan-19,303910,SMK Building & Maintenance Limited,"8,205.73",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,16-Jan-19,303931,WWS 1987 Limited T/A Welsh Window Systems,595.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,16-Jan-19,305727,G.P.H.I.T (Integrated Services) Limited,"4,320.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,16-Jan-19,305735,SMK Building & Maintenance Limited,"9,059.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,16-Jan-19,305766,M Thomas Water Services Limited,"5,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,16-Jan-19,305787,Gibbon Equipment Hire Limited,665.94,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,16-Jan-19,305793,LNC Floor Coverings Limited,"1,876.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,16-Jan-19,305799,G.P.H.I.T (Integrated Services) Limited,"3,960.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING CARETAKING/SECURITY,16-Jan-19,312160,Smart Solutions (Recruitment) Limited,"1,092.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,16-Jan-19,319010,David Evans Agricultural Limited,870.64,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,16-Jan-19,319010,Flogas Britain Limited,876.64,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,16-Jan-19,319010,Gemco Service Limited,630,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,16-Jan-19,319010,M & M Commercials Limited,"1,920.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,16-Jan-19,319010,M & M Commercials Limited,847.55,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,16-Jan-19,319010,Mitchell Diesel Limited,951.37,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325343,Calibre Contracting Limited,"1,230.24",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325343,Green Circle Sustainable Development Limited,647.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325349,Calibre Contracting Limited,"1,131.38",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325349,Calibre Contracting Limited,"2,050.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325349,Calibre Contracting Limited,819.96,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325349,Calibre Contracting Limited,"2,001.96",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325349,Calibre Contracting Limited,"1,230.12",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325349,Cemex UK Materials Limited,688.38,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325349,Cemex UK Materials Limited,696.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325349,Green Circle Sustainable Development Limited,867.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325349,Green Circle Sustainable Development Limited,555,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,325501,Calibre Contracting Limited,820.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,341180,Credential Environmental Limited,542.6,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16-Jan-19,341350,Redwood Environmental Services Limited,883.3,Revenue
NEW REGENERATION,REGENERATION & PLANNING,16-Jan-19,352730,Pinit Building & Civil Engineering Limited,680.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,16-Jan-19,365790,Wheadon Group Travel Limited,"9,285.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,16-Jan-19,400063,Telefonica UK Limited t/a O2,"12,655.21",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,16-Jan-19,403138,RAC Motoring Services PLC,849.66,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,16-Jan-19,405001,Porters Limited t/a Porters Estate Agents,595,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,16-Jan-19,421230,Complete Business Solutions Group Limited,657,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,16-Jan-19,422100,Thornlink Limited T/A Vale Consultancy,500.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,16-Jan-19,422201,Cardiff Lift Company Limited,840,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,16-Jan-19,440530,Northgate Public Services (UK) Limited,897.25,Revenue
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,16-Jan-19,835382,ARC Electrical Engineering Solutions Limited,"9,529.57",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,768.21",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,650.44",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,584.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,960.20",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842145,RIBA 1834 Limited,"1,085.40",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,16-Jan-19,842164,Pendragon Design and Build Limited,"12,487.57",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,16-Jan-19,845003,ASW Property Services Limited,"1,937.59",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,16-Jan-19,845003,ASW Property Services Limited,"6,745.56",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,16-Jan-19,845003,ASW Property Services Limited,"3,802.61",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,16-Jan-19,845003,Handicare Accessibility Limited,"2,020.00",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,16-Jan-19,845003,R & M Williams Limited,"3,124.21",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,16-Jan-19,845003,R & M Williams Limited,"3,909.49",Capital
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,16-Jan-19,305776,Michael Bryl & Ptn T/A CW Facilities Management,"3,363.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,16-Jan-19,102701,Dr Rosanna Stenner,"3,300.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,218321,John Vincent O'Connell,"1,348.50",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,16-Jan-19,471900,Wales Audit Office,"13,666.67",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,16-Jan-19,471900,Wales Audit Office,"8,113.00",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,16-Jan-19,471900,Wales Audit Office,"13,666.67",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,16-Jan-19,471900,Wales Audit Office,"8,113.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,16-Jan-19,405001,James Andrews Recruitment Solutions Limited,865.8,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,217909,Coleg Elidyr,"19,654.98",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,217909,Coleg Elidyr,"24,138.13",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,217909,The Cedars Care Services Limited t/a The Willows,"1,253.70",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,217909,The Cedars Care Services Limited t/a The Willows,940.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,217909,The Cedars Care Services Limited t/a The Willows,626.85,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,16-Jan-19,239011,Hafod Care Association Limited,"2,062.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,16-Jan-19,319010,Ceri Williams t/a Mobile Tyre Services,979.68,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,16-Jan-19,407108,Gareth McCulloch t/a McCulloch's Kitchen Catering Services,650,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,215025,Advocacy Matters (Wales),"11,854.37",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,215025,Dinas Powys Voluntary Concern,"3,457.23",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16-Jan-19,215025,Diverse Excellence Cymru,"4,335.41",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,16-Jan-19,260090,Action for Children,"2,237.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,16-Jan-19,260090,Action for Children,"121,486.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,16-Jan-19,260310,The Children's Sleep Charity,595,Revenue
NEW REGENERATION,REGENERATION & PLANNING,16-Jan-19,365780,Local Authority Building Control Cymru t/a LABC Cymru,520,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,All Saints DC Limited,742.2,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,All Saints DC Limited,707.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,All Saints DC Limited,668.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,All Saints DC Limited,759.3,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Annwyl Limited t/a Bluebird Care,746.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Annwyl Limited t/a Bluebird Care,761.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Annwyl Limited t/a Bluebird Care,844.8,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Annwyl Limited t/a Bluebird Care,684.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Caring Companions Limited,857.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Caring Companions Limited,653.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Caring Companions Limited,621.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Caring Companions Limited,621.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Caring Companions Limited,719.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Caring Companions Limited,684.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Cherish Cymru Limited,562.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Cherish Cymru Limited,789.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Cherish Cymru Limited,771.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Cherish Cymru Limited,834.81,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Cherish Cymru Limited,557.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Cherish Cymru Limited,530.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,GJ Care & Training Limited,719.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,GJ Care & Training Limited,656.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,GJ Care & Training Limited,780.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,GJ Care & Training Limited,691.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,GJ Care & Training Limited,635.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,GJ Care & Training Limited,656.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,GJ Care & Training Limited,701.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,GJ Care & Training Limited,654.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Parkrow Care Limited,596.22,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Parkrow Care Limited,600.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,535.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,756.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,540.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,652.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,816.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,994.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,667.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Willowmere Home Care Agency Limited,652.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,216179,Willowmere Home Care Agency Limited,"2,573.76",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,217909,GJ Care & Training Limited,876.23,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,217909,GJ Care & Training Limited,795.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,218321,GJ Care & Training Limited,734.4,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,218321,GJ Care & Training Limited,652.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,218419,Annwyl Limited t/a Bluebird Care,714.29,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,218419,Parkrow Care Limited,625.72,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,17-Jan-19,120051,Covergold Limited,"8,120.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,17-Jan-19,120051,Covergold Limited,850,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,17-Jan-19,120059,Covergold Limited,"4,060.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,17-Jan-19,120059,Demco Europe Limited,671.7,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,17-Jan-19,140100,Korn Ferry Hay Group Limited,550.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,17-Jan-19,140117,Partnerships In Care Limited T/A Care First,726.11,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,17-Jan-19,140117,Partnerships In Care Limited T/A Care First,726.11,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215489,Cardiff Homecare Limited,508.9,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,17-Jan-19,303900,WWS 1987 Limited T/A Welsh Window Systems,"1,130.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,17-Jan-19,303910,SMK Building & Maintenance Limited,"6,239.79",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,17-Jan-19,303910,SMK Building & Maintenance Limited,"3,513.23",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,17-Jan-19,303931,WWS 1987 Limited T/A Welsh Window Systems,500.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,17-Jan-19,304103,N & C Building Products Limited,529.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,17-Jan-19,304103,SMK Building & Maintenance Limited,"1,875.08",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,17-Jan-19,305665,SMK Building & Maintenance Limited,"18,470.37",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,17-Jan-19,319010,Commercial Operator Training Solutions Limited,"2,730.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,17-Jan-19,319010,Commercial Operator Training Solutions Limited,973.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,17-Jan-19,319010,Freight Transport Association Limited,"1,063.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,17-Jan-19,319010,Lloyds & Company Letchworth Limited,"2,351.21",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,17-Jan-19,319010,Ted Hopkins Limited,947.1,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,17-Jan-19,333013,The Firewood Company (UK) Limited T/A Esa Tree Care,880.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,17-Jan-19,333218,Kabin Hire Limited,812.5,Revenue
NEW REGENERATION,REGENERATION & PLANNING,17-Jan-19,356020,Glasdon UK Limited,"1,682.10",Revenue
NEW REGENERATION,REGENERATION & PLANNING,17-Jan-19,356021,Glasdon UK Limited,"1,682.10",Revenue
NEW REGENERATION,REGENERATION & PLANNING,17-Jan-19,357101,RIBA Enterprises Limited,"1,000.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,17-Jan-19,400050,Glamorgan Gem Limited,756.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,17-Jan-19,400050,Glamorgan Gem Limited,594.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,17-Jan-19,405001,Living Quarters (Sales & Lettings) Wales Limited,550.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,17-Jan-19,405113,Knights Lettings Limited T/A Knights Estate Agents,635.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,17-Jan-19,405113,Knights Lettings Limited T/A Knights Estate Agents,675,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,17-Jan-19,405113,Knights Lettings Limited T/A Knights Estate Agents,750.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,17-Jan-19,421230,Computacenter (UK) Limited,"2,353.80",Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,504.80",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17-Jan-19,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,17-Jan-19,440531,Cardiff County Council,"1,910.87",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,17-Jan-19,333013,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,525.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,17-Jan-19,333600,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,"1,850.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,17-Jan-19,333600,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,600.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,17-Jan-19,333600,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,"1,387.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,17-Jan-19,405100,Duncan M Evans,"2,077.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,17-Jan-19,100130,Disclosure and Barring Service,"1,496.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17-Jan-19,215001,Disclosure and Barring Service,704.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17-Jan-19,260020,Disclosure and Barring Service,"1,980.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,17-Jan-19,140131,Randstad Solutions Limited,"76,835.53",Revenue
DIRECT POLICY,GF MISCELLANEOUS POLICY,17-Jan-19,479050,Brian Martin t/a Martin Roofing Contractors,"1,330.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jan-19,215489,Cherish Cymru Limited,"1,688.02",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jan-19,215489,Cherish Cymru Limited,562.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18-Jan-19,215489,Cherish Cymru Limited,718.59,Revenue
